user_id,segment_id,num_events,median_vel,std_vel,p10_vel,p90_vel,skew_vel,kurtosis_vel,std_acc,mean_abs_acc,skew_acc,kurtosis_acc,mean_jerk,std_jerk,skew_jerk,kurtosis_jerk,std_dt,std_angle,mean_angle_change,straightness_ratio,num_direction_changes,tcm_norm,scattering_coefficient_norm,is_pc,is_dd
99,39,30,0.7700534375544994,2.074680632792495,0.0,5.47555739050255,1.854698631056339,2.2569862616010012,0.061602496696820414,0.034249313272733936,0.6377447314958423,4.7404618445046705,6.24764449176139e-05,0.0032016338530562226,0.2684570469677894,1.9745787812128497,47.11682716714751,0.42230280768252876,0.18310400276477007,0.972085650687728,1,0.1960723560856095,0.019784773084553446,1,0
99,40,38,0.5209736951250414,0.4113996336718659,0.04033816425120774,1.0525823467628335,0.4257898736852183,-0.8001950985480675,0.014000092219417615,0.01011698642207508,-0.11271673277624396,0.47870494871033875,4.0179115791908135e-06,0.0011307981434991142,0.3697782418168765,0.22665631080249948,39.01464145049482,0.6722670378858155,0.24101555339646258,0.9357507413915263,0,0.27286538670742133,0.02572199338179335,1,0
99,41,38,0.8130058797270479,1.2316034291749658,0.027234300891044217,3.2259528489639253,1.44708615760543,1.3265715277461663,0.036769903879852545,0.02279374034324913,-0.17785951478915707,1.8253368324070287,-5.5768874192778955e-05,0.0025133829017421954,-1.1971769473529885,2.4339318445170646,28.381081291045504,1.4450735246612314,0.3298778723116649,0.9333619952368355,1,0.4666095151131402,0.018228300114168303,0,0
99,42,34,1.0407287150250069,2.1832621085221517,0.0565359477124183,5.390986220602309,1.2693792297334954,0.6537604781170767,0.2882840018068412,0.0870579029669843,-5.275279170866682,29.906379691479966,-0.05100818501974509,0.28957410922950305,-5.815750313749824,33.876186282964234,10.024568749309154,0.9815930880328739,0.2803715685417697,0.872635860469722,1,0.39161008044266893,0.036323501366344116,0,1
99,43,20,0.08578869036454437,1.0314794997884817,0.022246022031823746,1.8269769017265423,2.4943528236250967,5.848058382546755,0.04107143359846429,0.019529283186849097,-0.4861383927867848,5.215980507970736,-0.00031905973180529313,0.002705590479069452,-3.520647374266213,14.95230174864857,125.9112051365857,1.6894906684322064,0.7313562133703899,0.45226977869151364,2,0.3738146097085158,0.0944634630808538,0,0
99,44,15,0.4117647058823529,0.509324840803832,0.017204301075268824,1.1974358990589231,0.8831363887677339,-0.23459694907948014,0.020486598303294908,0.014701815692763453,-0.13772523347597784,0.570149236454502,-4.3385117526397006e-05,0.0014636021344511451,0.0009098885099635576,1.177474664365695,46.35237703875452,2.729934520837912,0.4776689202331944,0.9915822544036652,0,0.3866239765318957,0.007897977798569511,0,1
99,45,58,0.49032818364709785,1.6499186451245045,0.05026737967914439,2.558434533226364,2.5758350979435423,6.593688346363773,0.05583827952156251,0.030152481151540702,0.30439377261311107,9.65312328550758,3.834424724858325e-05,0.0036733540119046676,-0.43792329952685083,3.3202355032240427,19.435126393492645,2.2042047531794493,0.32920163062007596,0.17742912972507102,1,0.4582696881795949,0.03521965072635318,0,0
99,46,30,0.6528835007995756,1.2203083987889467,0.027272727272727285,2.9072770471363656,1.393758177392124,1.3916500661042792,0.0369796531328988,0.025631611427210033,0.344619463725047,1.4275703450605373,1.0128373555133114e-05,0.0023785693616488962,-1.1884768151128178,2.970278133254744,32.939442869479805,2.663966030752851,0.6017770530316994,0.9871024062464818,0,0.32924032218486243,0.020443026802808396,0,1
99,47,44,0.11764705882352941,0.896404468509829,0.0,1.0814574300500137,3.080084557858818,10.051165934689804,0.03297899693003276,0.016124820339666654,0.40044227107644054,5.776948106071503,-4.437846477352034e-05,0.002122478890206578,-3.0141396930726154,17.323839145932418,132.80627572157854,0.530481312581566,0.24696005244074684,0.9509576993643676,0,0.14932096061422254,0.0061253330442113405,1,0
99,48,45,0.7487012977269326,1.513482937479792,0.08750000000000002,2.361496849959747,2.613792688627108,7.052227941032031,0.04852712639460328,0.02949515159670608,0.012118572021355736,4.827965604549059,9.79787928756283e-06,0.0030073998906805384,-1.309016853205758,3.6893284748304933,48.82011921742961,2.261692794775527,0.21471525354360688,0.7759243874915984,0,0.30356004354199884,0.025626600421390495,0,0
99,49,33,0.29411764705882354,1.5214616451020784,0.02140326009922042,3.2115936638522866,1.5530367323700853,1.3194559453736896,0.038999649614871665,0.02502714400490459,0.4755790939099123,1.6859517020942696,-0.00028970151018010585,0.0037877336635725855,-1.6919853117659958,6.32104307842444,14.796024752778987,0.2699100194548098,0.1476934664981137,0.9852574512240423,0,0.20280195499526882,0.018103641583807388,0,1
99,50,23,0.17647058823529413,1.1586863336728415,0.0020408163265306137,1.4342711841716453,3.105622710754381,10.418336916252155,0.06219053173112706,0.03009966928478964,-1.4959979956438374,8.291994457022083,-0.0005500633933234704,0.004935145366005078,-3.892565188623915,17.461104051557186,36.01256917160897,1.7884615019700731,0.455966434608951,0.8066364520359353,1,0.2821278005830685,0.01482892402473322,1,0
